track_id,danceability,energy,valence,tempo,loudness,acousticness
2QeZPNcmmlh9gD12gDk958,0.653,0.492,0.613,125.175,-8.913,0.599
1LZQ6dOJVz5aK6oTlzCGcN,0.359,0.159,0.27,81.278,-17.393,0.843
5CR9Crkdw9un0PZbgtiLOc,0.775,0.202,0.89,164.957,-11.525,0.851
21yNMTdzVAKCl6gdCw1OtE,0.683,0.38,0.891,119.386,-13.874,0.702
1H8qnQ1gOALTI7znBYWYrU,0.578,0.424,0.634,112.06,-9.352,0.318
1t0V6dL80Qbk1LmotZVeY8,0.442,0.243,0.34,82.062,-11.099,0.844
4Tt1XZQwX2doAEaeQt9QPF,0.601,0.568,0.899,106.688,-9.323,0.81
1wt6jWpqlVwx6bqr9guw6b,0.504,0.302,0.671,99.054,-11.754,0.586
6KCqhRDiCiiUDzSIL9HD6j,0.596,0.317,0.867,142.106,-11.362,0.57
0hKIomfbfy6iSTvEHU8HrF,0.563,0.318,0.846,147.596,-11.018,0.588
7bcKt7Js43Pl0tldc0oVG1,0.537,0.523,0.638,118.947,-10.58,0.724
7Kq59LP7391DEFWi7hVgYa,0.602,0.739,0.946,113.828,-8.083,0.614
4kr3aQ7PZeFiDLFGXY1aeX,0.601,0.443,0.65,101.093,-10.9,0.496
2MIZMR2WHqtdHpeuKUcs1l,0.652,0.31,0.568,130.98,-10.71,0.962
5K9SD8F6EysPm6tI7nX0pe,0.628,0.274,0.237,152.074,-13.506,0.847
5SV9MoALYbXKB63ESO5Usx,0.413,0.551,0.887,188.293,-10.285,0.882
2892XzSXhaySQrzWoKpKEM,0.704,0.146,0.749,132.341,-14.437,0.86
0WzbqGdkyj7VGfQ8Nwl0ka,0.519,0.644,0.967,88.814,-11.735,0.625
2XvCndkWhupzR6a6dD8IIG,0.669,0.652,0.966,87.797,-10.602,0.681
2wm1bWmXOnK2iPhWgB4S6F,0.779,0.31,0.809,127.856,-9.637,0.799
5jWwB5TjbWbvOWczYfUJ28,0.563,0.482,0.862,137.79,-8.208,0.76
4bFMRRzCI8Ik09BN7tCSVl,0.554,0.686,0.963,92.834,-8.695,0.575
0737vY9x4qs1LC6efsVgqx,0.282,0.254,0.543,203.98,-14.371,0.814
76TapX0dlsjs5vn9JZoC8N,0.511,0.212,0.429,98.913,-13.912,0.954
4KGL1BRrb5kuM8PtrEBlda,0.404,0.579,0.839,133.248,-7.472,0.667
6kuYjHk0XdJVJRYj6CczCC,0.783,0.357,0.897,141.15,-9.953,0.799
4OXkDyecgpd3lcyjJKkl9p,0.454,0.201,0.54,98.146,-13.473,0.919
6YLo5SejKIp8D8Ui0VVn57,0.698,0.384,0.656,106.829,-9.288,0.699
5nLspGF3rnxWWlDhg8GSIh,0.39,0.22,0.335,81.452,-12.234,0.833
3GBqKmJ62SJ943NQ9i1JuE,0.482,0.272,0.607,115.669,-13.752,0.742
2AUrulo2MaRycLNEoD5Mc9,0.534,0.425,0.842,144.003,-11.759,0.786
27mV5NEt503dhpCaCDPxYL,0.605,0.18,0.348,114.602,-13.847,0.985
1bDQqFbR20XKHPA9hQjvkv,0.757,0.456,0.867,140.584,-9.418,0.86
0TNPKJcmyM0AEgHmgvrW6U,0.543,0.308,0.424,114.543,-10.236,0.52
0yTDcWRkjyM7uaTh2itPK0,0.444,0.426,0.83,132.755,-10.28,0.179
2gE3h4Oeo6hYB7qgWe9vZC,0.65,0.353,0.908,145.769,-11.982,0.78
1Gq8yiUXhSwGeds7X7VyWW,0.43,0.139,0.298,73.426,-18.666,0.852
3AvULQ6JhdHmyCup9DOrRZ,0.305,0.284,0.575,206.074,-13.554,0.828
2Xjg4AkdruS5PJC6KeyG4L,0.477,0.293,0.635,104.855,-11.085,0.789
6c1lov9rGcLd0wx3I1jw7C,0.543,0.52,0.905,167.83,-9.726,0.878
1LdttgZlLIgiKXqGciYjQt,0.516,0.327,0.546,69.482,-9.382,0.604
3iERNMt5pdPZ1tuQeeioYc,0.556,0.597,0.911,106.909,-8.308,0.5
5f2uOlDL78nKevRigQAQQa,0.532,0.293,0.891,164.192,-10.725,0.727
3g7TG1q4CV7bnYCXGfgTc4,0.526,0.282,0.672,127.078,-10.835,0.833
6b42V0AvjyRhGXsCod2nQe,0.323,0.339,0.469,82.635,-11.011,0.84
5I3NdxaKXzu0KaIFO98M6V,0.497,0.441,0.772,113.385,-10.811,0.874
3hiWvFgtrCBbLg1rYR1oth,0.573,0.356,0.869,145.054,-9.775,0.545
0w91MsXVQvuTdKf9BKg6f6,0.527,0.542,0.924,156.421,-6.801,0.583
5PNpWZAuYZ3q8rvfEMOOMU,0.657,0.314,0.761,102.96,-11.094,0.716
4NT3178VJgzslt8HePQQ4Y,0.5,0.25,0.58,129.805,-11.185,0.453
48PInN8dqODOipDVE0k9HE,0.589,0.643,0.863,90.732,-11.424,0.258
71I1BJb9IWf52sD8hfZa5c,0.517,0.232,0.39,63.252,-17.093,0.88
5XmNWW9PWU3BzlwR0n3m9V,0.657,0.235,0.648,108.56,-12.805,0.753
5lXX4SAV6HBaVnZ6sUQPNE,0.458,0.275,0.449,88.718,-11.498,0.944
5AFGCI6Ij93H0wR5Rb1wCk,0.553,0.182,0.704,116.069,-10.586,0.924
2fzxW7UQzCtNkiNq94eKcf,0.319,0.285,0.467,137.858,-11.989,0.664
1GJpSs6JeWWzmURcvUoCk6,0.449,0.0832,0.214,96.208,-18.539,0.988
5pyq9GeGjvHD5AENlDvr58,0.464,0.178,0.402,91.355,-13.024,0.914
1rhBZEgdJSBxpREgryBAC8,0.621,0.475,0.917,128.376,-12.144,0.763
0JEUYN7j8qZxuvRRTaz2jy,0.559,0.805,0.975,116.449,-9.464,0.194
4LMWqY6n9uZxJxqmuCyBzD,0.728,0.271,0.631,126.463,-10.226,0.698
65xSpRM9cbo3UQyRZLi6De,0.649,0.47,0.623,111.172,-9.407,0.773
2iey1UTrhJo7hpsbwPaJk4,0.789,0.153,0.298,115.391,-16.963,0.933
4bLFRNxLjFltxVPjvUbgJ7,0.613,0.42,0.924,167.81,-9.765,0.936
11kloIAwLSSqyEge5qIleE,0.601,0.608,0.895,143.049,-7.397,0.358
3I9tSAQMVzAuX8QQUBG9rP,0.667,0.433,0.629,123.454,-8.156,0.711
6qdkcDUc80NP6zj4VUD4qR,0.638,0.572,0.629,101.2,-5.946,0.685
2DVSIiwcO9VYsrIU025c8G,0.814,0.349,0.932,98.501,-15.185,0.719
3Jb0Kw3T2t7W4t60kiAE43,0.594,0.226,0.701,127.542,-14.093,0.82
2w5mPSwTzkZ1d5cAdgecky,0.52,0.158,0.417,105.118,-16.669,0.792
2y9tVVMuq6c6o7NtIf88Jd,0.675,0.21,0.635,111.022,-13.124,0.866
3fjhdbUop7FSLTyD8wHMD2,0.683,0.271,0.608,132.761,-12.077,0.919
2qW6wLIOXYy1f4R4e7JIja,0.655,0.286,0.473,103.195,-10.838,0.884
6sXzl29WqFoy5F91n8nV9i,0.795,0.223,0.83,123.61,-12.63,0.876
6DivINwJ6U6KicOLJDbVwc,0.653,0.216,0.515,114.207,-12.95,0.655
7aAHSPSV4LVkGB7OAUAcjb,0.594,0.728,0.595,115.431,-5.918,0.147
4VAVSZSWgIPd8H2yuc2v1N,0.693,0.692,0.484,120.006,-6.622,0.206
5YvOtpbUyVBK9ANxtmYokp,0.662,0.249,0.589,127.722,-13.972,0.488
2QF8QGe8MJ3U9OaQQgWXNX,0.517,0.199,0.5,169.343,-15.412,0.811
0ECpD3MWMdQceEaHacgmr6,0.564,0.538,0.964,173.998,-10.984,0.105
1yaKKWXZXjESX3d9pympeW,0.629,0.386,0.694,76.394,-9.401,0.985
52vwVjwpM6fSlYDLaGEslM,0.511,0.405,0.497,93.971,-11.092,0.656
0CRoH35LdopyCPUTMVkbLH,0.61,0.464,0.737,134.153,-9.674,0.711
3cLtoTymLCCRQ3kmCZHKua,0.472,0.181,0.448,85.086,-13.839,0.869
471COrp0GlWSDC1UUb5pYo,0.461,0.212,0.846,170.472,-13.931,0.955
2CKOqA7twt9xe1Sa3r3AeY,0.692,0.291,0.476,114.818,-13.289,0.458
2a6vYQ6cdtzHWh09g4vIfs,0.535,0.227,0.431,78.783,-13.704,0.891
3HhEScV90AFQ3HoNcXsJjb,0.591,0.373,0.637,133.907,-10.395,0.979
023HjMUOjqEGFUUATqIXOs,0.634,0.473,0.915,92.043,-15.33,0.575
54PQInz7SNNdLpSHnbbSIb,0.507,0.336,0.774,172.878,-12.555,0.926
3o9H18PKrO0320morPWZGe,0.493,0.3,0.258,72.073,-9.165,0.559
68GKGpWZOSZ81wpLxJqRpR,0.679,0.393,0.962,126.515,-14.716,0.675
4JvWZri1ws69oy9cIPFKE6,0.551,0.133,0.372,115.869,-16.172,0.956
1dKTXQZrDZIJRBapBzTegI,0.48,0.18,0.519,158.786,-12.29,0.931
3JbRC4bjBztEWhH4NaV6mZ,0.536,0.307,0.614,120.991,-12.155,0.494
1crA9Ty26EPBYotgHliTOO,0.434,0.395,0.475,91.668,-11.125,0.628
5GkpPJ63y63LjgNg0EYcYm,0.624,0.484,0.622,119.044,-10.065,0.649
25GiiByvTGA8YUakjQaWt6,0.499,0.0648,0.325,119.524,-13.783,0.965
6ig8PIV9R6kMb6T05FE5EO,0.607,0.169,0.317,92.161,-16.433,0.981
2JTwsv89lQ7uY7NsUQVqE0,0.657,0.625,0.867,107.111,-8.94,0.628
2woDdLEJbQFI9722ml442F,0.806,0.58,0.806,112.916,-8.833,0.69
0bTNBti7RxLO00CEaGNNP7,0.59,0.594,0.9,128.157,-8.321,0.321
2pVQtg1gfTftOLugm5ENov,0.618,0.37,0.653,81.553,-11.023,0.788
1tBdqGyiKOhbzhNbuizLQF,0.675,0.184,0.336,92.083,-14.878,0.883
33Yyrjlhod8MRW7sWhx3Jb,0.48,0.13,0.448,82.184,-15.977,0.548
1xTR3I4nhPgrNmp7irJqCr,0.608,0.389,0.855,111.289,-13.018,0.538
2iiYJCJW51qt55EenLNwIr,0.757,0.776,0.95,121.356,-9.049,0.366
1QfMAedhK4fbHem6ZyoEcg,0.474,0.288,0.522,93.985,-14.488,0.622
0zZTuLz71MNemg2sxhUnpb,0.497,0.418,0.808,71.943,-10.352,0.741
5Zw163DqSAk404ekrdfvfD,0.445,0.254,0.706,131.252,-15.018,0.735
63cvMijMjlzaFq6P8HVl8U,0.581,0.518,0.504,153.624,-9.213,0.305
6GBYdXG9zN57iiXCzXo3lm,0.498,0.179,0.587,116.569,-14.768,0.868
1WAafipEtn2pAtHYBkBnk6,0.486,0.565,0.778,199.911,-10.279,0.493
7o68KX6XyCS9lydBTH6TCP,0.583,0.8,0.958,74.056,-9.689,0.706
3te2qanWzO3NI4ubZK3r3s,0.471,0.418,0.6,99.292,-10.293,0.611
0ql727m0Dm5hszWIsI1BwX,0.581,0.427,0.797,85.724,-10.369,0.734
6iFHTmsqmHgrSPLZ8FUuy3,0.484,0.256,0.459,87.702,-8.986,0.773
4CAnLClG5srGLI26UdBQhU,0.588,0.294,0.575,102.404,-13.742,0.918
0wRsl0wDTmzDky2LsyxEdq,0.54,0.189,0.28,77.366,-13.603,0.936
1RerBSxp75Ww7NMslxxThk,0.632,0.291,0.715,111.284,-11.037,0.841
1YOlg3OUDdX9MmiTwfuEBI,0.596,0.608,0.702,113.528,-6.024,0.398
7rbQTETYvPy8mgaGZSImkB,0.69,0.201,0.665,122.04,-12.911,0.704
7zBY3YjvcdkpbHIUx0fe5Q,0.607,0.378,0.87,73.728,-13.581,0.837
49tWEHMTXFDMT9tpLlS008,0.461,0.327,0.81,80.683,-11.522,0.939
1jy7k4URSRJeO0N2aMzj5R,0.717,0.327,0.742,122.615,-11.028,0.687
0AdLEOZi2ezJaTFiciE88G,0.591,0.173,0.685,86.786,-15.62,0.989
1lX4kpOTddMyXOtE37P5vN,0.366,0.209,0.549,99.082,-15.68,0.866
53oMTo3YvCRB4mDmqCck2p,0.462,0.366,0.669,108.042,-10.908,0.866
7qi2etMqE2miDpktF9PBwv,0.664,0.326,0.555,93.855,-12.98,0.738
5tRwoFD6Fok5kkvnnLdzJB,0.634,0.688,0.97,104.193,-7.409,0.905
5GrsH6ZpS7uljpasDvge54,0.792,0.345,0.844,141.122,-8.904,0.802
5XZntCaJoUxemxymMTR8gE,0.583,0.297,0.727,150.707,-13.008,0.956
4s0aqYZcr1M1xGnngKdRwQ,0.46,0.469,0.734,104.981,-12.455,0.53
02S5XzbGP5Dy7sPXW0Ofyy,0.394,0.422,0.805,76.34,-10.383,0.706
3ZoCLMPf3PANsJxzHvmaGS,0.444,0.306,0.424,110.454,-13.282,0.799
1295HVfBmEtRedMVr7BAOy,0.611,0.341,0.502,92.727,-12.675,0.732
1Ln5FqyL4bSv0IqESlK7Gf,0.58,0.325,0.622,90.103,-12.682,0.903
70BdjRspOx9ipAe2zuMasi,0.664,0.201,0.623,116.084,-10.559,0.731
2h2OoGElG6Lddyx6sjtTZM,0.68,0.29,0.671,116.875,-10.594,0.901
5D24PDGJzk3Ctd0L1iAwm9,0.541,0.333,0.332,78.91,-11.414,0.546
4PncO4eyncInqNgFjSg93E,0.738,0.191,0.503,92.23,-10.411,0.765
76ISgVglOIcgBYjK1fxmu4,0.448,0.274,0.592,162.698,-12.146,0.953
2vgN2Vc8Zv8wiYRkzW04LQ,0.569,0.28,0.373,76.127,-12.913,0.852
2HNtnEc1udDXbQdb7vy9y4,0.553,0.311,0.269,122.105,-13.358,0.98
4YhWR7nNUzX87fCN69hYqr,0.527,0.393,0.624,72.649,-11.336,0.827
0iUnfoZqyILZvTb5ffr6q7,0.517,0.291,0.172,71.241,-14.142,0.821
7t1cI2w4fsEPGpECRRpnEC,0.756,0.237,0.263,91.839,-11.585,0.916
2em7NBhNAHSZs4S5OyHyFA,0.563,0.396,0.782,96.497,-11.916,0.854
3Qz4eE3vzvEe90gurIW6mu,0.685,0.725,0.965,101.345,-7.196,0.394
16uUr6YlOT9tVn3xMW9XCg,0.523,0.301,0.611,84.042,-12.924,0.883
7LMwrrF3Fd6cCri2eU3nP6,0.5,0.311,0.136,79.951,-13.173,0.543
49SbSKO0Yw7zaBqoVL7B60,0.286,0.183,0.602,203.127,-14.12,0.823
6QAJbtf8Qb69AKsp8soPmN,0.372,0.184,0.541,83.535,-16.772,0.661
4Znzczu90Xfn2ZKFodvS40,0.589,0.387,0.406,118.151,-12.875,0.919
4zP1otBJf41PztiZY5zyDs,0.712,0.33,0.624,96.302,-8.547,0.623
6PK0s7J3koQnZsmW3g1uPs,0.523,0.308,0.643,104.143,-14.707,0.291
223bhAHvIajg33eijWEpmc,0.675,0.33,0.485,127.36,-10.074,0.891
72ImaMPl5PWYPj7fwEgghc,0.742,0.311,0.608,109.679,-14.76,0.731
1AB6kNlJtiqrWG0pGqU2JG,0.645,0.426,0.62,63.894,-8.44,0.677
72WM0FEgf3I8tULmhetEyZ,0.585,0.137,0.434,87.416,-13.043,0.927
333tzqrVZLbgtlsQLxbcjZ,0.719,0.221,0.558,129.017,-10.509,0.918
004iWPkSRbvOEvAPLWHl9M,0.638,0.214,0.405,117.765,-10.258,0.825
7o68KX6XyCS9lydBTH6TCP,0.583,0.8,0.958,74.056,-9.689,0.706
6yF4OHQa6WAZL3KFNnQYHU,0.569,0.303,0.743,118.653,-9.094,0.75
7HoT71NtZURgZ4ci3NpC8c,0.386,0.399,0.548,102.175,-12.42,0.75
7gDbisSAX63RStAGbuqFHV,0.571,0.348,0.501,118.956,-8.866,0.806
0kHgr1XOw0MwnuMw8CZgRy,0.591,0.87,0.959,94.908,-8.646,0.575
2pWpMEIMgim7xTDUQ5Sk9d,0.519,0.423,0.614,112.413,-8.814,0.907
0Vr5DJC7aJvk0uYROgGPU0,0.643,0.8,0.895,116.997,-6.585,0.0704
2G8nwxfJFxk0iM7M7Nzzlu,0.519,0.397,0.861,198.353,-10.737,0.83
4xhOQ76KERQIrj2xpvsOFV,0.759,0.443,0.842,140.658,-10.217,0.89
4mos9mL081crow85rBCvtE,0.476,0.235,0.36,79.05,-10.875,0.479
7zBY3YjvcdkpbHIUx0fe5Q,0.607,0.378,0.87,73.728,-13.581,0.837
7CnGladBsDduEXRFEdyWdK,0.594,0.247,0.56,138.742,-11.449,0.96
5KpVTjgzDDTEiwx0w7p7v0,0.789,0.357,0.525,109.95,-14.337,0.809
5wQD6cX6rOdRTFMyr5iF4m,0.507,0.295,0.669,122.081,-13.644,0.466
1tQ35Qtzaz4U9WlYqAsaUU,0.794,0.188,0.857,129.468,-12.302,0.873
4hRnEc9d92ZoFMZtSQuTVH,0.742,0.224,0.732,126.682,-12.13,0.775
53oMTo3YvCRB4mDmqCck2p,0.462,0.366,0.669,108.042,-10.908,0.866
0444nJqtS1f9Ol77KiJHKt,0.371,0.203,0.264,84.841,-14.63,0.928
6pMIJoWhqMwutd6MqaNbQr,0.699,0.195,0.56,98.307,-15.914,0.893
1297B4S7EYkEBLhfQiss8q,0.469,0.222,0.468,95.39,-19.017,0.874
5q4M634dPUaEoTWBkSKdsd,0.607,0.276,0.553,114.827,-11.412,0.763
4JZTdzsvKPzPU9HxBFq5RN,0.721,0.47,0.92,102.568,-9.959,0.973
2pnpPi0jSSTF8B11uJEHer,0.552,0.193,0.384,108.319,-14.913,0.876
3c7MivPCOxAa7fBmI7UX9T,0.558,0.36,0.553,126.439,-8.846,0.645
0pnUgsOzr3V6XA6IZ7CQQr,0.568,0.389,0.882,143.679,-10.035,0.72
37PZuxMyjGyPA6Lgkk0Knp,0.532,0.324,0.713,105.049,-12.386,0.634
67jJ6CfQYdQi8tyr1Ah907,0.526,0.273,0.487,65.3,-11.811,0.406
60lbmlHBEumWFEKKFQso8D,0.57,0.443,0.972,181.319,-12.559,0.735
3OWCeTUwcuABKcGK3cLxsR,0.635,0.269,0.54,121.924,-10.424,0.704
3GEMdLg4ip5tI6CcCvGbDE,0.631,0.191,0.453,91.504,-12.811,0.768
21L8cOFeq9eEayowNpX0yh,0.667,0.468,0.947,97.251,-11.917,0.444
7otMqoal858Z7BGMa62gDO,0.442,0.444,0.856,139.809,-10.159,0.329
531D9okEqo1ATjYZ78BQvS,0.721,0.365,0.964,111.596,-11.602,0.667
6XPInCUR2OZPeogvKoJKLT,0.665,0.276,0.748,74.588,-10.901,0.732
3CflffOIAzdHEX3VrjYQp0,0.606,0.32,0.754,87.767,-9.816,0.799
1cQI15E52Yqrg7r2Kp2Fzu,0.61,0.287,0.701,117.626,-9.551,0.676
65W26s3RAmFEAB9C5S0ZLe,0.725,0.279,0.778,130.827,-12.816,0.902
6oW9fQjLACOXKlnvU7k1kW,0.34,0.291,0.514,145.213,-10.67,0.712
5GdOzmjSoGBqVWKMBeeVd1,0.478,0.303,0.83,141.371,-9.352,0.497
156u02R79yLMycBxoLAzhS,0.75,0.524,0.962,105.563,-11.127,0.791
6YVryeURxyAG4Bb588lTmR,0.686,0.77,0.883,133.229,-8.483,0.252
6FQmZb9wQ0IM11Iuf5yQiP,0.615,0.373,0.893,163.936,-13.248,0.668
6UwVUhHjGfPTfqhFxwFB5t,0.602,0.354,0.67,103.494,-11.141,0.749
6JbQtKOFvaVdGJAzjMT1to,0.29,0.384,0.299,72.958,-7.41,0.511
6BUtGlhMn4DtxlgpkgbQXW,0.531,0.273,0.606,137.39,-11.787,0.786
1RTckZCdsaFH8q7e6Awr9E,0.758,0.348,0.651,117.433,-8.637,0.835
3VSKO3mmmMoONrNj0RxgOZ,0.82,0.442,0.964,89.9,-12.099,0.724
5NeCpcy2GsjkpSaYbIxn5q,0.743,0.455,0.964,113.381,-10.84,0.727
7JKQQgFNw5RXiJBuLf7dXe,0.574,0.164,0.522,113.004,-12.076,0.898
0trMGa16MTagqr7XXoQiOA,0.401,0.226,0.519,67.044,-14.406,0.928
0DADzhyv1St4ZiHwpb2GuY,0.679,0.56,0.868,101.198,-8.156,0.562
5Wa3dadpcwEnG0b06PNqUd,0.52,0.339,0.511,106.906,-10.804,0.806
37wD6zKb6M2zmxp2kkUyXK,0.557,0.78,0.549,130.025,-8.448,0.00822
1qGywVfMGafW9vzZ0Zjx96,0.557,0.769,0.982,151.305,-11.625,0.178
5nVCN27s9SCrIdKQ7oNN0p,0.544,0.318,0.535,114.294,-11.036,0.883
7M2UHjzxHQjVSd6RIkOHKx,0.685,0.592,0.84,123.06,-18.279,0.747
4nDSp3EfqukajqqtEEibhr,0.645,0.86,0.907,129.945,-3.891,0.0082
5nEdELdRfQOV9DZgYS9NcN,0.481,0.359,0.18,67.279,-7.712,0.359
7gjXFepfLZTBmbHl4HyrFI,0.744,0.815,0.942,103.533,-7.938,0.729
7bL6mT9D85opqKlyj1KVn9,0.814,0.283,0.491,95.438,-11.23,0.662
2NEMHuhxoYu13Kw96stZC7,0.55,0.187,0.373,116.858,-12.243,0.883
4xWK5TiXJigejuFBqgesb5,0.553,0.351,0.219,95.547,-11.441,0.751
5F1RN302y70siTAEu9oo0a,0.575,0.795,0.916,158.087,-13.299,0.615
0zFGlXN7rbabwBqIHsvz6o,0.542,0.386,0.964,182.214,-13.136,0.748
5V7thg2kxr7IzML5UFDB3q,0.589,0.18,0.672,82.344,-13.785,0.754
2b7aJhLWeh7TR7IJXI2pog,0.486,0.32,0.461,111.039,-11.383,0.589
3phaRmdQXoC0UqSnM4EBrI,0.463,0.747,0.201,138.574,-4.651,0.00983
14GaVIRp1wNWsr93DcKFIC,0.478,0.235,0.382,93.226,-13.106,0.917
3GRlCFKYlY5zKYWnJI7ivq,0.726,0.269,0.642,120.147,-13.91,0.966
35w4bLJHlIPzWS9VRsMTbi,0.595,0.834,0.808,132.134,-5.752,0.354
66a7sUcJVgIMpjatomvdgi,0.744,0.188,0.514,92.326,-10.346,0.798
18fO9G4YEa1Wn0yabmpvkv,0.411,0.436,0.856,161.752,-9.699,0.737
3TEF19OszRJEYFO5ecEh2y,0.498,0.869,0.935,127.617,-7.948,0.725
5wEBzTgCAors0Wx5X0HuER,0.511,0.192,0.385,117.378,-14.752,0.958
7bFwIUZvq1hysSAoxBbsL3,0.705,0.62,0.907,114.282,-6.358,0.746
5B438PZhFMwicXi6j4yafq,0.618,0.922,0.599,108.042,-4.344,0.00348
5tlvJgAnTAGRcipGjPftbO,0.538,0.334,0.393,124.869,-13.763,0.735
6zQlE91bArJNjYekAnE5jK,0.759,0.223,0.415,109.595,-15.0,0.702
7sxIVdpVc015SBAtxw1Ly7,0.416,0.4,0.48,88.878,-11.109,0.62
1y6DJDkhlYz6X35HV7BgsK,0.576,0.205,0.277,89.328,-18.213,0.703
3fxmEuEcEz1ANQAvlJjgRa,0.702,0.422,0.699,77.016,-12.188,0.589
1JFPls4uEHVXDUSVqsrwfq,0.58,0.273,0.586,104.103,-9.658,0.732
0bcAhiuUndMG16WZf5sn1r,0.486,0.244,0.77,119.738,-15.265,0.784
1MQG7HhFWHp71lxOUj9S51,0.398,0.356,0.775,164.013,-11.305,0.989
2UnTzQRZKQbrR3S46ZyVhu,0.403,0.53,0.807,62.59,-9.005,0.642
75Pn6zaFyyGnbRDuIKKTQ5,0.367,0.304,0.55,194.911,-10.619,0.89
5dRdr89xxtkC6f752Rkqrd,0.336,0.392,0.353,96.445,-8.95,0.65
5hanjUnxdrDSrQX40ZI6Kg,0.529,0.207,0.387,85.573,-14.174,0.251
16E6y0gt1Bl4bfUEzJJWNY,0.421,0.207,0.728,142.208,-13.69,0.976
14cVkRQIdpnA6Qgq0jd5QF,0.564,0.705,0.962,155.114,-7.107,0.531
321EGZZRFk8kj4pNZraesQ,0.427,0.209,0.333,102.668,-13.851,0.863
0P2DLw3xEcOgyYI7Ye4whM,0.585,0.366,0.937,136.877,-5.789,0.919
7f7wKrwqlhiD0gzvWbbHAz,0.629,0.252,0.726,134.477,-11.854,0.891
4KVLv0cL4WQdzKgQtdB8O6,0.653,0.355,0.891,95.479,-19.74,0.734
14yN5j6gzn4gn1KrmcBzby,0.781,0.227,0.31,112.038,-12.198,0.833
63G6T1RRSSB9Q3vK4tPtNR,0.626,0.276,0.662,126.381,-11.863,0.849
3qkbl7oKBnhdJZmAgjoEMp,0.719,0.669,0.966,123.844,-10.318,0.527
3Keod63NiNd1q6FPUjt3Pf,0.587,0.918,0.893,168.225,-6.208,0.0207
3dfOZkhVtGJ9nDe28Klx35,0.686,0.703,0.705,132.088,-6.717,0.232
7apoZX8wSby1ciVU1B1WlL,0.515,0.464,0.828,95.596,-14.273,0.782
5E0HsaeTON2ucXXArmSHNp,0.497,0.29,0.451,93.128,-14.014,0.914
462pTyktfqMlidr616K297,0.514,0.168,0.544,74.329,-12.255,0.963
3fElYKBX9iQMwJ2EhU3tnO,0.511,0.369,0.41,107.416,-9.667,0.985
5pAnCIESPeybaXBvPxjPEM,0.424,0.465,0.485,103.273,-6.157,0.271
5xfpopTBVUFweFP7Jyburk,0.677,0.292,0.684,116.881,-10.625,0.908
4H52EQ3HSCqu9rISEZ8tnQ,0.541,0.559,0.601,144.79,-5.04,0.507
3x9W9CTkQ8YxfsIV1XrVYw,0.753,0.328,0.826,133.519,-8.634,0.92
5pgXhDEQXfBLNgyhiAJIRb,0.386,0.977,0.898,161.222,-5.291,0.0259
0nqUFZbYSZ7HJkvnz1q0ST,0.6,0.34,0.291,120.346,-9.753,0.97
2RmMvnfntKKd22SnDzE77W,0.553,0.495,0.686,142.241,-11.977,0.209
4bI6Yj5O5ZfpK4WdnOcxdL,0.335,0.154,0.275,72.911,-16.715,0.911
1vYK7vui1sE6cuIsxJnppQ,0.385,0.416,0.652,115.362,-7.789,0.876
3J8HX3rVxIJyy0SW34he97,0.546,0.289,0.553,96.981,-14.041,0.705
3zUMSrdNNk6ktVTNUqGAqJ,0.516,0.0821,0.385,75.608,-16.765,0.95
21qvWzqbA7Pxgph4PFHp6v,0.525,0.233,0.398,119.922,-13.131,0.956
1PEzYmarc8e4HHfAY47iuX,0.685,0.242,0.59,128.135,-11.516,0.932
6QReh3udcpCaPA5i9YQY7I,0.502,0.363,0.403,107.431,-9.676,0.986
6qnevstsEfllYX8BJFirS4,0.735,0.392,0.758,119.449,-8.235,0.542
2hGj5iz7i5Vsle1O9QYGol,0.678,0.443,0.882,88.407,-13.291,0.782
2o9ArNd4MRO2C1VuDXQ9VS,0.587,0.319,0.475,103.833,-14.687,0.265
1M63dvMiyRk0T4rPLfhHa1,0.651,0.461,0.915,88.097,-13.706,0.711
1yDWiOljW1MkliGGYqHR74,0.66,0.241,0.725,95.558,-14.202,0.823
06bMl8jGrJvFGEZz5FrkAk,0.554,0.268,0.406,117.437,-10.739,0.976
082ArNLWqeOVQiGNJxEgAu,0.488,0.305,0.369,79.097,-14.432,0.603
6Lj3KkJOZT1NxmuzKl8KIF,0.359,0.213,0.708,178.242,-15.134,0.991
1pau4DP3WP2LccZdvZGiGt,0.545,0.265,0.385,132.506,-12.649,0.595
6hBC4mnDpgsYYJKPQmsb5L,0.677,0.787,0.967,89.816,-8.678,0.522
6o24Ba3cyNNC0RqBRLCEU1,0.645,0.388,0.653,115.101,-10.478,0.726
1aDEvcVmHXw37fsnOL1RE9,0.505,0.267,0.368,135.627,-11.234,0.927
5DJjnRQD9iOuarsWWamMKD,0.506,0.106,0.508,91.198,-14.075,0.939
1kc3sMH4EMcVSmVKWpAVfk,0.659,0.305,0.586,88.479,-14.039,0.584
48q81PdYj83ZdniC0LtMlf,0.511,0.27,0.525,96.557,-14.024,0.534
6FnNVRHGDtLdnwg9ZmN8tU,0.659,0.487,0.691,129.945,-9.811,0.849
1OZAjUF0X5g3XQXbKuG4nU,0.509,0.257,0.647,144.761,-12.737,0.942
1tN9gKr4wdPoFsNpkI4frv,0.537,0.153,0.349,92.935,-13.514,0.887
39l9w8YP3zami75eN3Cu3D,0.338,0.174,0.385,144.714,-16.937,0.684
